wavenumber,NO,NO2,SO2
2526.0,6.720211252111031e-87,3.583319357975131e-25,3.1176459537985904e-25
2527.0,3.583896315040766e-86,2.890912656079928e-25,3.1622042546565514e-26
2528.0,3.4191283812123204e-86,5.667885269064455e-25,1.9344661576344092e-25
2529.0,5.133107835637726e-88,5.853329279415436e-25,7.57587957332349e-24
2530.0,1.374978597721673e-86,5.709513829611278e-25,3.978746239795519e-24
2531.0,3.892196984933322e-85,4.842115968052553e-25,7.965465633533454e-26
2532.0,1.2826211845453276e-87,1.784422440098084e-25,4.700032418577265e-27
2533.0,6.158490082522841e-86,2.396687229820221e-25,6.20336939802801e-26
2534.0,1.7082002115938236e-85,3.043662104967192e-25,2.749845491073545e-26
2535.0,3.831697920074483e-90,3.8483135764084006e-25,1.7580780994338463e-25
2536.0,1.70303764605604e-86,4.320318780236639e-25,4.105527624794546e-25
2537.0,1.7795925000559534e-85,3.837271365459608e-25,8.770719922660429e-26
2538.0,4.2713362587983285e-85,3.048217685638633e-25,1.3401536965438065e-26
2539.0,1.1920131589592073e-90,6.369898990740988e-26,1.6959788875074875e-25
2540.0,1.768475419734656e-86,1.2966112920096956e-25,5.5564365679812875e-27
2541.0,5.467518070043123e-91,2.364417852808033e-25,2.71115687363927e-26
2542.0,2.553089663756465e-91,2.566861700765227e-25,1.050971504435217e-24
2543.0,1.3752248908558413e-93,5.472379371616691e-25,9.496980277858006e-27
2544.0,1.7821198544818606e-86,6.901967320265102e-25,1.0559839772783505e-26
2545.0,1.0103470693800128e-86,4.221047736891719e-25,2.690019813517959e-26
2546.0,9.900726661687697e-92,5.084842043235606e-25,1.6525409358871168e-26
2547.0,5.345516687119368e-88,6.834141909953251e-25,2.567793287478169e-26
2548.0,3.3378886843224796e-85,7.969911100520389e-25,1.5706694523392343e-26
2549.0,2.6615837809220948e-84,7.969632226864134e-25,1.1502799999838166e-27
2550.0,7.356689402978867e-85,2.1518555376719726e-25,1.5172548107594632e-25
2551.0,6.842063981986239e-85,4.361512058464692e-25,7.887879890797205e-27
2552.0,3.5752467346642904e-84,1.104779267092935e-25,3.4425272373850436e-26
2553.0,2.367252993165146e-88,1.2598128648983678e-25,4.9706712971596726e-27
2554.0,2.761599076508381e-84,5.037969519642625e-25,1.8214194412997793e-26
2555.0,1.0855233419078415e-84,8.1675921076345965e-25,6.801706558268067e-27
2556.0,1.2194958480246713e-84,9.079498480841254e-25,3.745910666062466e-26
2557.0,1.0390728441195925e-86,4.527619762317761e-25,1.1738409014470122e-26
2558.0,4.863618111712304e-84,6.306608305756056e-25,1.8314123295198705e-25
2559.0,5.728051424911933e-84,8.740930616462857e-25,2.785835150347308e-25
2560.0,4.0951521261156756e-85,1.0067606806771462e-24,3.7119324378066225e-25
2561.0,5.0543987154209585e-84,2.5355779002352895e-25,1.6770203622405626e-27
2562.0,2.414904693215129e-84,1.3060258273165616e-24,3.586321977965448e-26
2563.0,2.1662381703075063e-87,3.3302193907770294e-25,4.433338841290389e-27
2564.0,2.2521968740165643e-84,7.571208788019069e-26,2.4504783340423742e-26
2565.0,6.685994934583824e-84,2.511633634223106e-25,6.896693384648393e-26
2566.0,9.169374704404845e-84,2.4613936449413877e-25,1.56844497056771e-25
2567.0,5.169144458265322e-85,2.135861277324616e-25,7.078694127847619e-27
2568.0,3.0199582472583747e-83,2.5543196410213023e-25,8.388322911940496e-26
2569.0,7.460460920526392e-84,4.2101173694832705e-25,4.815158811934761e-27
2570.0,1.1475214452345857e-85,5.649711691836476e-25,9.542453096286276e-27
2571.0,1.9046793261486889e-84,2.8983609410925517e-25,1.6303311073448445e-26
2572.0,1.1760315963202222e-85,1.1523837873350979e-24,3.332145033409912e-27
2573.0,6.246847733375409e-83,7.897336760943474e-25,2.0107480017754974e-27
2574.0,3.778687586026114e-83,1.1532334527450798e-24,6.033902670324075e-27
2575.0,2.958567295868448e-84,1.466607422162566e-25,1.8954209251155555e-26
2576.0,2.230133140095357e-83,1.4818053096164308e-24,5.003408115220772e-26
2577.0,7.807971125312788e-84,1.1943674264492131e-25,1.800888009723901e-27
2578.0,5.552678941989216e-85,3.020176859885902e-25,3.449403336529531e-26
2579.0,6.053137117393136e-83,9.02023154701711e-25,1.0151551121058637e-27
2580.0,5.511200161971915e-83,1.7418494215991872e-25,2.649596973251249e-27
2581.0,1.4523739007201438e-83,3.447031271500959e-25,2.280979359843121e-26
2582.0,3.10838477478975e-83,7.219972186974467e-25,2.1491228855566222e-27
2583.0,1.356393904141482e-82,1.6406773540055734e-25,4.978976538396935e-27
2584.0,2.856184932019533e-85,7.538722807720128e-25,4.5109990995813996e-26
2585.0,4.228077628732685e-84,8.354350368604286e-25,8.90678058231916e-27
2586.0,1.344391046168555e-83,4.839837286424794e-25,1.4838398995413407e-27
2587.0,6.128041635301796e-84,1.1193838526440189e-24,3.140699874615559e-26
2588.0,7.979821433236963e-85,8.82028797473992e-25,7.223945308198653e-27
2589.0,3.7089113848542117e-84,1.2095917901170017e-24,1.5295123017872013e-26
2590.0,1.5142329305669563e-82,2.0496479222145922e-24,8.266592673317151e-27
2591.0,7.785209661878872e-85,1.5677280225421045e-25,2.283158508669754e-27
2592.0,1.6268114575367415e-82,2.8754502189812667e-25,1.6012686302085015e-26
2593.0,1.1872678990607425e-82,1.5750332750074844e-24,2.8178183528522437e-27
2594.0,2.9060396039591278e-83,2.5025726641254404e-25,1.19799791697381e-26
2595.0,5.068510814546178e-83,1.3734078499382714e-24,1.3645095416740846e-27
2596.0,9.198137462349736e-82,1.2035128283415192e-24,2.1678352483925615e-27
2597.0,6.881342503918004e-82,9.68045153522872e-25,2.952543069486243e-26
2598.0,1.002764514694424e-93,1.0366320662567377e-24,3.4295346110184005e-27
2599.0,1.6800443880822895e-84,6.520569004091786e-25,6.224670152104999e-26
2600.0,1.4720394778070406e-82,1.4987549370552274e-24,4.271312558229515e-27
2601.0,8.556220920022084e-82,8.169777318423287e-25,5.722702736597855e-27
2602.0,5.961881071141159e-85,8.172893719827442e-25,1.8130522062465515e-27
2603.0,3.7551449763500926e-85,1.1842628129744488e-24,5.560705739766774e-26
2604.0,1.8274267748406328e-81,3.86372344240296e-25,9.846679196192818e-27
2605.0,2.6020029326540905e-82,5.297106212030101e-25,3.596776066379373e-27
2606.0,4.538151035307475e-83,1.5622722927009905e-25,2.7185959330002534e-26
2607.0,1.0525179215442502e-81,1.8533515196733448e-24,1.2016228508948564e-26
2608.0,1.2501175826233411e-88,3.1495812114965043e-24,3.951961631537606e-27
2609.0,1.3786939949545344e-83,3.0428180304649186e-24,4.9594020857679625e-26
2610.0,2.41914608534086e-83,2.780226564885318e-24,1.585556999354732e-26
2611.0,4.979019102036785e-81,2.675795204125162e-24,1.5806354993179466e-27
2612.0,9.86566673014413e-89,1.0614210828080019e-24,1.142639386195296e-27
2613.0,2.1356069701983214e-89,9.386462424689907e-25,2.581656960509598e-27
2614.0,1.7619874299207127e-89,8.656969791948666e-25,1.9037993122783782e-26
2615.0,1.0016005983049872e-81,3.8810642827271403e-25,3.3557687346175754e-27
2616.0,5.984855579028238e-83,3.729589404371889e-24,5.485041712108786e-27
2617.0,1.619559324150903e-81,6.54701157081769e-25,3.0859541456575023e-27
2618.0,6.975195258194324e-81,1.7273608130129552e-24,2.4044833230778684e-26
2619.0,3.703952582140765e-81,4.9384109695150516e-24,1.95334796626772e-27
2620.0,2.321057324202168e-81,9.314588963359798e-25,3.2346337394620635e-26
2621.0,1.8294122907180214e-82,1.593964331004788e-24,5.0897146855656523e-26
2622.0,1.6031292420505823e-81,4.153470371751398e-24,9.317521710405482e-27
2623.0,1.2739489637352614e-80,8.685476626829169e-25,1.4351704196694506e-27
2624.0,4.666952334212641e-81,6.029531191799867e-25,1.4545611977406518e-25
2625.0,2.162089139962751e-81,4.3186019248592495e-25,1.2281312935259477e-26
2626.0,9.239421686874089e-81,8.832300376475363e-25,8.71055017789149e-27
2627.0,1.5807812953038551e-80,9.347473343371799e-25,1.2908875264979569e-27
2628.0,4.533719309127249e-83,2.7483849268797993e-24,1.2901965657248677e-26
2629.0,2.211219147220956e-81,1.0897149339335286e-24,2.0627194103271996e-26
2630.0,5.1730425359011774e-80,4.8245383890651074e-24,2.6688175594464387e-27
2631.0,3.2605237761016932e-80,4.288180849043233e-24,2.6581423279624516e-27
2632.0,1.6443282476494093e-81,2.00201426977847e-25,2.4984567759400452e-27
2633.0,3.2344775400896724e-86,2.462225370354941e-24,1.4643304029896259e-27
2634.0,4.835850741252527e-86,5.274815541793512e-25,5.326431298114185e-27
2635.0,1.5263224738062234e-85,4.303014862738709e-24,1.8182970761047171e-25
2636.0,1.2541822583382115e-80,1.0367782895418338e-24,7.497731568611565e-26
2637.0,5.838939282985182e-71,1.827182844097097e-24,2.1276663688497177e-26
2638.0,4.81418736860087e-80,2.6004239087680997e-25,9.670346666751601e-27
2639.0,6.510583808394267e-80,2.5248449044496504e-24,2.7017475931722546e-27
2640.0,1.0442046198404e-79,6.906822780195431e-25,7.090083471707101e-27
2641.0,6.200771902181022e-80,1.5088488178893924e-24,4.4570922158472694e-27
2642.0,1.7750671765289038e-80,5.5228636483269335e-25,6.972645394962587e-27
2643.0,2.186378213525217e-81,1.6393487227362583e-24,2.340158457754083e-27
2644.0,5.412740690440141e-80,2.471389771312219e-25,6.051736556567887e-27
2645.0,1.1747239433510965e-79,2.086381681402946e-25,1.3015103955442927e-26
2646.0,1.7390143530076575e-71,2.178019046496339e-24,5.099947098204462e-27
2647.0,6.413510521138501e-80,1.1892493792829344e-24,2.7834619750423793e-26
2648.0,1.5380374391001886e-79,1.4042088289335604e-23,3.142929071679281e-26
2649.0,3.489045684806323e-83,1.847382935522236e-23,3.36619217249103e-26
2650.0,5.19979979907341e-68,8.533654086892356e-25,3.840103187564087e-26
2651.0,1.1951140162943823e-67,2.2412660990907338e-24,3.900706080660343e-27
2652.0,5.366013015828453e-81,4.5057100830520175e-25,3.55449621049438e-26
2653.0,7.694510624749764e-74,1.6162554142966521e-25,8.417818686697289e-27
2654.0,3.6886875625279434e-79,2.1738669428026167e-25,1.6118340298114803e-25
2655.0,1.3223003509281825e-66,3.4310363553629507e-25,7.7332283200165395e-25
2656.0,1.3739157763190056e-66,7.893631761467716e-26,1.1706554111669321e-26
2657.0,3.5371386503240995e-79,3.0158736689019838e-25,1.898921961758821e-27
2658.0,3.7464165005689343e-69,6.54264782363131e-25,1.65922065416045e-26
2659.0,7.056948103541867e-80,1.6698309296818689e-25,2.6736167326619094e-26
2660.0,1.142950196702472e-79,1.9848691972706947e-24,3.012062342710827e-26
2661.0,1.710751271429043e-78,3.9225623499446984e-24,1.9456688869575957e-25
2662.0,3.782050843797418e-65,1.5545699960638588e-24,1.5599815321238664e-25
2663.0,7.070363282860436e-79,9.037465627342533e-25,4.09313947985203e-26
2664.0,1.3164134709897067e-81,1.3942935759114174e-24,2.896801980205531e-26
2665.0,1.9077198628715955e-78,1.1435202742655031e-24,2.4812387338622715e-25
2666.0,2.545004595251254e-80,1.5930720610689788e-24,6.79005162481059e-27
2667.0,2.1182874569140458e-80,4.8267265315340375e-24,1.4354729129870185e-27
2668.0,1.2963014758146692e-68,4.671927742119785e-24,1.8220901743927822e-27
2669.0,1.1109300967636019e-89,2.0196836908649025e-25,3.428104165114173e-27
2670.0,2.7201350499697693e-71,1.7714677547027785e-24,1.8444731133954753e-27
2671.0,1.9568419986956306e-72,1.4150245773492613e-24,5.198524170439251e-26
2672.0,9.899222701909987e-81,1.3589686255143097e-25,3.4922512222489657e-26
2673.0,3.712580259236348e-80,9.952033687748423e-26,2.1871935646113052e-26
2674.0,2.5456267385606318e-64,2.8775090843448194e-24,5.3781356693846975e-27
2675.0,1.1679549346928906e-80,2.5711224621237166e-24,1.4400720129685586e-26
2676.0,3.44900531586107e-88,2.37409723985215e-25,5.395195417843897e-27
2677.0,6.801159992860372e-82,3.65862350654852e-25,5.020852890405737e-27
2678.0,7.428710123139808e-85,4.358225866336695e-25,3.4080207446995765e-26
2679.0,2.2165974546334444e-65,9.421250668301739e-24,1.830857372292549e-25
2680.0,5.448779657424078e-87,2.00831778027521e-24,2.3215283775908472e-26
2681.0,5.614408706081675e-79,8.822831708993684e-25,9.616581664852006e-26
2682.0,1.6306388005892664e-64,9.650781162170096e-24,4.5497569154311814e-26
2683.0,2.7174147982062616e-77,9.93142891204429e-24,1.0548922971995035e-25
2684.0,1.2351000291588862e-75,7.187249885542075e-24,1.8968740847026747e-25
2685.0,3.080075239368812e-70,8.699443199918577e-25,1.8539338439728244e-24
2686.0,1.1845482589791729e-63,9.556736360284981e-24,2.1196871502524635e-25
2687.0,2.797682253772962e-77,2.4305896598305284e-24,3.9950475680462963e-25
2688.0,1.3603541458342923e-66,1.4173444571875324e-24,3.6581063096371645e-25
2689.0,4.4091230419975125e-83,3.234258755581037e-25,3.893441469855602e-25
2690.0,1.8293722494697608e-77,3.90409261774632e-24,2.070932532784735e-25
2691.0,5.981932909901536e-77,6.98210062768441e-26,1.9716237113889365e-25
2692.0,4.834010762918344e-84,2.6705726728216263e-25,4.2711177791132645e-26
2693.0,1.0921593350334704e-77,7.258582985147549e-24,1.7456157459855168e-26
2694.0,1.4267932170954712e-76,1.843174524656097e-25,5.856713084798143e-26
2695.0,9.77939313453325e-83,5.652211787405548e-24,1.7722554739969326e-25
2696.0,1.6921149729558892e-78,1.767343764796263e-25,8.324776169994818e-26
2697.0,2.410122055557036e-71,2.112640106240365e-24,2.205085171745704e-27
2698.0,4.363343719382249e-63,4.183597412093524e-25,3.587780508737492e-25
2699.0,4.551e-83,1.1560487521763337e-23,1.502920064085e-24
2700.0,4.358845498440263e-77,7.08213389203648e-24,1.3932297977009565e-24
2701.0,9.233724818332212e-79,7.4986272670516165e-25,9.728706646555455e-26
2702.0,7.75517060707724e-77,1.8684664639453312e-24,1.0328805633104707e-24
2703.0,3.813703022070688e-76,1.938579391506126e-24,5.3498086169660205e-27
2704.0,1.7390422659378867e-69,1.3824321457986918e-24,7.70176099520418e-25
2705.0,2.9763215106320976e-77,9.470746063495493e-26,4.2896743957195416e-27
2706.0,3.942515159397331e-77,3.6435997101956405e-24,9.929084233849769e-26
2707.0,2.2789503687414827e-91,4.245438313998924e-24,1.5239852803403026e-25
2708.0,5.720025130059085e-82,5.919741187412293e-26,4.126584535765015e-26
2709.0,3.426588051942409e-83,1.0327628407750918e-25,2.736609372416321e-25
2710.0,1.5272156196952672e-66,3.059495022508335e-25,1.348515881220139e-24
2711.0,7.209522579343109e-76,1.0557757849036441e-24,8.449815824806868e-26
2712.0,8.57461966431045e-62,6.0206468524818415e-24,2.986252546805405e-25
2713.0,7.295963068274942e-64,5.531467568372427e-26,2.746225891724581e-26
2714.0,3.289023261443542e-76,1.4802053132642884e-25,1.1624891918005878e-24
2715.0,5.82097039490533e-84,7.703573226671415e-26,7.85199715302786e-27
2716.0,5.030105707544918e-72,6.900728510052832e-25,8.728700443833528e-26
2717.0,3.9542844131853393e-63,7.695334959069219e-24,7.425777552557182e-27
2718.0,5.632038337364552e-76,9.909104383756622e-25,1.6194224734044023e-26
2719.0,8.644302794845025e-76,8.512778210630233e-25,6.754297332044733e-26
2720.0,3.840416486464952e-79,9.040701975578152e-26,2.0362166648545992e-26
2721.0,1.228191054363182e-75,2.4007999592067878e-24,6.075691013530274e-27
2722.0,2.8481047201505417e-62,2.492743384143549e-24,1.831565073093919e-25
2723.0,1.7428842147117304e-76,6.92443276696212e-26,4.202298773257825e-25
2724.0,2.8676806347897013e-75,3.8325325343777486e-24,6.240528962542671e-25
2725.0,5.41147291966391e-75,4.355949690120354e-24,2.0045442433065954e-25
2726.0,1.089645170059074e-80,3.38287155736727e-24,1.4408319013104766e-26
2727.0,7.190980416608668e-75,1.1623395642044387e-25,1.5011999143796079e-26
2728.0,3.016388029844811e-69,2.5167562974836935e-25,1.574738293837108e-25
2729.0,4.105337214887155e-75,8.771418223676438e-25,1.221636829555129e-26
2730.0,1.2840352069531366e-65,2.3074895576977132e-24,7.122591432909383e-26
2731.0,7.262961827004824e-78,7.739654479105928e-25,2.8546424026083794e-25
2732.0,7.257349076047885e-75,6.225536409629759e-25,1.9500911280241064e-24
2733.0,1.0433585973813759e-75,4.405242480712083e-25,2.3291881701311883e-24
2734.0,1.180948819608297e-76,2.681329948788987e-24,1.2209768189168249e-24
2735.0,3.0437952955425865e-61,7.578229236901633e-24,1.909429229947544e-25
2736.0,6.041860470946787e-60,4.698048198532684e-25,1.1020273972838963e-25
2737.0,5.618305499324607e-75,1.8065586033021357e-25,1.1421684583948215e-25
2738.0,2.2729946315809687e-74,9.046491622624576e-26,2.961833143232114e-26
2739.0,1.3698888209715069e-75,6.877635282469407e-26,1.3712880438723293e-25
2740.0,1.1447193534640444e-82,1.0553761125542565e-25,6.361761960449896e-25
2741.0,7.489506171628449e-62,3.810997529444639e-24,2.9469691229916924e-25
2742.0,4.721288188152629e-74,1.2242775633696056e-24,4.223122101185964e-25
2743.0,9.803601196448685e-79,3.9998598746027694e-24,2.2726329074783818e-26
2744.0,1.391599479569692e-81,1.041857011331464e-25,4.0490815246721667e-25
2745.0,1.6173029009777017e-74,1.8780284382498482e-25,1.8507940177028527e-25
2746.0,9.734945860361336e-74,2.328650570417521e-25,1.5129727664603492e-24
2747.0,1.40819957950875e-99,6.362983453518044e-24,4.1323608247176286e-26
2748.0,7.27324614888796e-74,1.4416860264563345e-25,1.25805132633622e-25
2749.0,5.587885084315384e-77,1.2815291684506385e-25,2.068446319740621e-25
2750.0,5.728012253756429e-63,1.0720730553776062e-24,5.902722683210789e-25
2751.0,5.74771698455551e-81,9.036044122868499e-26,1.4511211763274393e-26
2752.0,4.1758441576954664e-82,4.5134798129369245e-25,6.086797322468555e-26
2753.0,6.958692594877401e-74,5.258665915589748e-26,1.8592403345316495e-26
2754.0,1.549261899593225e-74,1.2198976104473683e-25,3.204162419514428e-26
2755.0,3.202204028582324e-70,1.014972689600552e-24,3.55867051499461e-26
2756.0,8.394911069549765e-82,1.6970906671957433e-25,7.512276753658754e-26
2757.0,5.506391772604564e-60,3.5629698175439145e-25,1.1946305030652463e-26
2758.0,3.928707993720123e-74,2.4906345523779646e-24,9.032397557682032e-25
2759.0,8.140066147017249e-76,2.6888483129214204e-24,8.2624250356459075e-25
2760.0,1.120035703903733e-73,1.347646677996076e-24,8.141747852040388e-26
2761.0,3.5860129980969282e-71,9.617886210690108e-25,2.9427894019135197e-26
2762.0,9.946640256472272e-59,2.6134861631105524e-25,1.1865459878627032e-25
2763.0,5.687093407234969e-73,2.6393423449505305e-25,5.440883022241661e-25
2764.0,2.588313580606076e-75,1.2589467096288334e-25,2.0132400180112032e-25
2765.0,4.970088462835352e-74,5.598135270752483e-26,5.383654099509574e-26
2766.0,1.1205885825452076e-72,2.706916926082388e-25,1.0008030721042524e-26
2767.0,7.559246896324466e-76,1.503714525452108e-25,1.039121814430584e-26
2768.0,4.7284399413434165e-61,6.057530632183605e-25,1.6676433659654227e-25
2769.0,1.031160229157919e-74,1.9156096347672278e-25,1.4591299999620604e-25
2770.0,8.256674362037978e-65,1.380819935269262e-25,5.700327806736719e-25
2771.0,1.0869301871814558e-58,1.1119430007681612e-25,8.723058311243522e-26
2772.0,3.2673881054500365e-63,1.4052651783055413e-25,1.2119243065094535e-25
2773.0,1.8193746898264388e-72,2.0634792805388845e-25,3.0171866777210723e-25
2774.0,8.846604770205578e-73,3.085971690738042e-25,1.76866194176181e-25
2775.0,7.601306883693758e-73,7.565702755346828e-26,1.2808419683944015e-25
2776.0,3.348767699633126e-67,1.1851631333760232e-25,8.349159076073304e-26
2777.0,3.030591546084394e-73,2.52240439527802e-24,2.3784282080368213e-25
2778.0,4.1926152378143805e-73,6.217974488736903e-26,7.042310088208194e-26
